Time (UTC),Latitude,Longitude,Depth (Sonar),Temperature (°C),pH,Depth (m),Conductivity (uS/cm),Dissolved Oxygen Saturation,Dissolved Oxygen Concentration (mg/L),Chlorophyll (ug/L),CDOM (ppb),Turbidity (NTU),Salinity (PSU)
1751025230.6531909,33.4306248,-111.928946,3.3130999084472657,30.70,8.67,-0.08,77.9,118.9,8.59,-29.66,0.08,53.14,0.03163927515559466
1751025231.6652284,33.4306275,-111.9289479,3.308100032424927,30.69,8.66,-0.08,77.1,118.8,8.58,-29.56,0.15,53.06,0.031301544221199046
1751025232.6430774,33.4306298,-111.9289498,3.30410008392334,30.70,8.66,-0.08,13.6,118.8,8.58,-29.77,0.10,52.98,0.004208666431357039
1751025233.6424963,33.4306325,-111.9289505,3.3060999389648438,30.72,8.67,-0.08,271.1,118.8,8.57,-29.99,0.18,52.98,0.11449618189906387
1751025234.646323,33.430635,-111.9289508,3.305100011444092,30.73,8.66,-0.07,317.5,118.8,8.57,-29.81,0.10,53.19,0.13450796039227064
1751025235.6455112,33.4306346,-111.9289493,3.3181000228881836,30.70,8.66,-0.08,319.0,118.8,8.57,-30.06,0.09,53.19,0.13523493362897232
1751025236.6441905,33.4306315,-111.9289432,3.3190999504089356,30.69,8.67,-0.07,55.3,118.8,8.58,-30.29,0.07,53.04,0.021918783625516892
1751025237.65093,33.4306279,-111.9289355,3.296099948501587,30.69,8.67,-0.08,9.4,118.8,8.58,-30.28,0.14,53.05,0.0025459919221462292
1751025238.6641033,33.4306241,-111.9289271,3.28009991607666,30.68,8.66,-0.08,14.4,118.8,8.58,-30.06,0.17,53.21,0.004534839371200468
1751025239.6509087,33.4306201,-111.9289198,3.2600999351501465,30.66,8.66,-0.08,14.9,118.8,8.58,-29.91,0.12,53.20,0.004740595774863658
1751025240.6512475,33.4306163,-111.9289133,3.2500999446868897,30.67,8.66,-0.08,89.5,118.8,8.58,-30.49,0.11,53.02,0.0366457561020909
1751025241.6517346,33.4306135,-111.9289081,3.233099984741211,30.65,8.66,-0.08,98.0,118.8,8.58,-29.90,0.19,53.06,0.040312720670778714
1751025242.650069,33.4306113,-111.9289046,3.2100999828338623,30.59,8.66,-0.07,98.1,118.8,8.59,-29.81,0.18,53.18,0.04040337733364826
1751025243.6501226,33.4306092,-111.9289024,3.2000999923706055,30.58,8.67,-0.08,22.5,118.8,8.59,-29.63,0.13,53.04,0.007907765080282635
1751025244.6648915,33.4306074,-111.9289006,3.1850998874664307,30.56,8.67,-0.08,66.4,118.8,8.60,-29.37,0.15,52.96,0.026767905946602177
1751025245.670061,33.4306054,-111.9288995,3.172100114440918,30.56,8.67,-0.08,70.3,118.8,8.60,-29.18,0.16,53.00,0.028450508118165945
1751025246.6640146,33.4306034,-111.9288988,3.16109995803833,30.55,8.68,-0.08,119.1,118.8,8.60,-28.95,0.15,53.18,0.04946493521585508
1751025247.6515145,33.4306012,-111.9288986,3.1301000591278076,30.55,8.67,-0.08,64.5,118.8,8.60,-28.92,0.14,53.08,0.025953291091733242
1751025248.6622748,33.4305991,-111.9288986,3.1280999656677246,30.51,8.68,-0.08,60.2,118.8,8.60,-28.54,0.13,52.97,0.024116862287322138
1751025249.6644175,33.4305972,-111.9288987,3.1280999656677246,30.48,8.68,-0.07,325.0,118.8,8.60,-28.36,0.13,52.98,0.13841860391761723
1751025250.6650825,33.4305956,-111.9288993,3.111100005722046,30.51,8.67,-0.08,319.0,118.8,8.60,-27.57,0.18,53.20,0.13573030823767698
1751025251.6800961,33.4305943,-111.9289,3.106099891281128,30.56,8.67,-0.08,259.6,118.8,8.59,-27.67,0.06,53.16,0.10987992833651768
1751025252.6623402,33.430593,-111.9289009,3.101100015258789,30.61,8.69,-0.08,259.4,118.8,8.59,-26.87,0.14,53.03,0.10968806101863929
1751025253.6619947,33.430592,-111.928902,3.0881000038146973,30.62,8.67,-0.08,258.7,118.8,8.58,-27.28,0.13,53.03,0.10936504739167892
1751025254.6591861,33.4305914,-111.9289027,3.0750999923706055,30.61,8.67,-0.08,4.8,118.9,8.60,-26.92,0.15,53.28,0.000854363134955992
1751025255.6591554,33.4305908,-111.9289039,3.0701001163482666,30.63,8.67,-0.08,3.8,118.9,8.59,-26.78,0.23,53.28,0.0005204459621228086
1751025256.6634,33.4305907,-111.9289056,3.0611000534057617,30.64,8.67,-0.08,234.0,118.9,8.59,-26.55,0.18,53.10,0.0986841600761892
1751025257.672986,33.4305907,-111.9289067,3.0611000534057617,30.66,8.67,-0.08,234.5,118.9,8.59,-26.33,0.14,53.04,0.09886132939414398
1751025258.6689966,33.430591,-111.928908,3.0720999713897705,30.67,8.67,-0.08,4.7,118.9,8.59,-26.14,0.04,53.27,0.0008181962281166041
1751025259.6701107,33.430592,-111.9289095,3.0741000648498535,30.68,8.67,-0.08,164.9,118.9,8.59,-25.94,0.25,53.29,0.06896071387352644
1751025260.669998,33.4305925,-111.9289107,3.0720999713897705,30.68,8.67,-0.08,233.3,119.0,8.59,-24.94,0.19,53.06,0.09830740223208587
1751025261.6777217,33.4305925,-111.9289121,3.0850999828338623,30.63,8.67,-0.08,251.8,119.0,8.60,-24.78,0.18,53.04,0.1063693305549312
1751025262.6698165,33.4305924,-111.9289135,3.0830998893737793,30.59,8.67,-0.08,231.0,119.0,8.60,-24.67,0.12,53.24,0.0974870274686168
1751025263.6728792,33.4305925,-111.9289151,3.0811000343322754,30.61,8.67,-0.08,353.4,119.0,8.60,-24.77,0.11,53.33,0.15041392907456033
1751025264.6725924,33.4305928,-111.9289166,3.096099900817871,30.58,8.67,-0.08,343.9,119.0,8.60,-24.29,0.23,53.09,0.1463664980645084
1751025265.6770577,33.4305931,-111.9289182,3.106099891281128,30.59,8.68,-0.08,228.5,119.0,8.60,-24.91,0.12,53.05,0.09641057730167822
1751025266.6696012,33.4305932,-111.9289194,3.105099963760376,30.60,8.67,-0.08,40.7,119.0,8.61,-26.38,0.14,53.16,0.015669301211214043
1751025267.6724162,33.4305939,-111.9289196,3.118099975204468,30.61,8.67,-0.08,83.3,119.0,8.61,-26.12,0.20,53.22,0.034021282176219386
1751025268.6745858,33.4305957,-111.9289209,3.1250999446868897,30.61,8.67,-0.08,62.0,119.0,8.61,-24.81,0.12,53.04,0.024843825750761158
1751025269.7475724,33.430601,-111.9289254,3.1510999675750733,30.63,8.68,-0.08,60.2,119.1,8.61,-25.26,0.11,52.97,0.02405787157043911
1751025270.6893497,33.4306071,-111.9289313,3.1970999713897705,30.64,8.61,-0.08,13.4,119.1,8.61,-25.92,0.14,53.06,0.004134279173254034
1751025271.6785576,33.4306137,-111.9289373,3.239100026702881,30.55,8.66,-0.08,15.0,119.1,8.62,-25.06,0.21,53.21,0.004794424660076879
1751025272.6811419,33.4306193,-111.9289427,3.2591000076293946,30.56,8.67,-0.08,31.2,119.1,8.62,-25.56,0.11,53.05,0.011606229619682195
1751025273.6818433,33.4306215,-111.9289454,3.277099895095825,30.55,8.67,-0.08,529.4,119.1,8.61,-25.62,0.19,52.97,0.22787923473781577
1751025274.7453613,33.4306223,-111.9289459,3.296099948501587,30.53,8.67,-0.08,543.0,119.1,8.61,-25.42,0.09,53.01,0.23399184661610145
1751025275.69312,33.4306241,-111.9289447,3.307100104904175,30.49,8.68,-0.08,618.7,119.2,8.62,-25.15,0.10,53.19,0.2678521749474691
1751025276.6907487,33.4306253,-111.9289435,3.3211000438690186,30.43,8.68,-0.08,119.9,119.2,8.64,-25.03,0.13,53.08,0.04992553590715832
1751025277.6798096,33.4306265,-111.9289439,3.3390999313354492,30.39,8.68,-0.08,105.8,119.2,8.65,-26.16,0.08,53.01,0.04388544903145454
1751025278.6782017,33.4306275,-111.9289444,3.356099891281128,30.34,8.69,-0.08,13.9,119.2,8.66,-26.41,0.13,53.01,0.004369436897673603
1751025279.6765757,33.4306283,-111.9289453,3.350100087738037,30.30,8.68,-0.08,8.6,119.2,8.66,-26.25,0.20,53.22,0.002264095964593203
1751025280.6890106,33.4306279,-111.9289455,3.3431001182556153,30.29,8.61,-0.08,311.2,119.2,8.66,-26.69,0.20,53.22,0.13290480115322376
1751025281.6886168,33.4306265,-111.9289464,3.348099994277954,30.32,8.69,-0.08,441.1,119.2,8.66,-26.63,0.08,53.12,0.1897936508986294
1751025282.7441278,33.4306259,-111.9289477,3.3211000438690186,30.36,8.69,-0.08,446.1,119.2,8.65,-27.64,0.14,53.10,0.1918510408298494
1751025283.6899567,33.4306252,-111.928948,3.3181000228881836,30.36,8.69,-0.08,433.0,119.2,8.65,-25.36,0.06,53.34,0.18607711523866757
1751025284.689999,33.4306217,-111.9289452,3.3230998989105225,30.33,8.69,-0.07,308.9,119.3,8.66,-25.01,0.05,53.34,0.13179990481927342
1751025285.689641,33.4306174,-111.9289408,3.297100114440918,30.27,8.67,-0.08,305.3,119.3,8.67,-24.91,0.13,53.13,0.13038269844452965
1751025286.688412,33.4306114,-111.9289359,3.2690999980926514,30.29,8.69,-0.08,20.4,119.3,8.67,-24.93,0.15,53.10,0.00707418413534292
1751025287.6878161,33.430606,-111.9289318,3.229100036239624,30.33,8.69,-0.08,24.5,119.4,8.68,-23.67,0.07,53.32,0.008801467409860108
1751025288.6885738,33.4306015,-111.9289286,3.178099917984009,30.40,8.69,-0.08,174.8,119.4,8.67,-24.01,0.10,53.35,0.0735989257132741
1751025289.74865,33.4305982,-111.9289264,3.1241000171661377,30.45,8.69,-0.08,169.5,119.4,8.66,-25.78,0.17,53.13,0.07124698980484333
1751025290.744738,33.4305959,-111.928925,3.0901000972747803,30.49,8.69,-0.08,159.7,119.6,8.67,-24.04,0.17,53.10,0.06697852833252382
1751025291.7442534,33.4305937,-111.928924,3.0760999198913574,30.49,8.69,-0.08,8.5,119.6,8.67,-24.04,0.10,53.26,0.0022133340278181774
1751025292.747569,33.4305916,-111.9289234,3.0560999389648438,30.46,8.68,-0.08,5.4,119.6,8.67,-24.14,0.18,53.33,0.0010686704397258008
1751025293.7496226,33.43059,-111.9289232,3.03009991607666,30.44,8.68,-0.08,4.8,119.9,8.69,-24.53,0.12,53.12,0.0008601125312856536
1751025294.7492332,33.4305883,-111.9289231,3.0200999256134033,30.42,8.69,-0.08,146.4,119.9,8.69,-23.66,0.18,53.04,0.06134446383969396
1751025295.7491758,33.430587,-111.9289232,3.0211000915527344,30.41,8.69,-0.08,146.2,119.9,8.69,-21.88,0.08,53.10,0.06127026794454409
1751025296.7499352,33.4305858,-111.9289232,3.0111001010894776,30.41,8.68,-0.08,147.6,120.1,8.71,-22.88,0.07,53.24,0.0618729849014958
1751025297.7429922,33.4305842,-111.9289232,3.0051000591278076,30.43,8.71,-0.08,10.9,120.1,8.71,-23.06,0.13,53.17,0.003153670018098821
1751025298.7482257,33.430583,-111.9289233,2.9981000896453858,30.43,8.68,-0.08,377.0,120.1,8.70,-21.28,0.15,53.09,0.1612538525225145
1751025299.7443619,33.4305831,-111.9289225,2.980099963760376,30.45,8.69,-0.08,391.7,120.3,8.71,-22.85,0.10,53.09,0.1676266486042033
1751025300.7447135,33.4305839,-111.9289221,2.992100047683716,30.46,8.68,-0.08,906.9,120.3,8.70,-22.77,0.08,53.32,0.3979812379736159
1751025301.7427604,33.4305844,-111.9289229,3.0190999980926514,30.45,8.68,-0.08,1074,120.3,8.70,-22.74,0.16,53.32,0.47448862504683076
1751025302.7446406,33.4305845,-111.9289248,3.033099937057495,30.46,8.68,-0.08,1275,120.5,8.70,-21.79,0.08,53.12,0.567190699741581
1751025303.7442906,33.4305841,-111.9289259,3.0230999465942383,30.48,8.68,-0.08,1063,120.5,8.71,-19.94,0.19,53.10,0.46915968402027275
1751025304.747401,33.4305887,-111.9289277,3.034100102996826,30.43,8.69,-0.08,537.0,120.5,8.73,-19.27,0.15,53.29,0.23178289177869246
1751025305.7468708,33.4305963,-111.9289297,3.0711000438690186,30.43,8.64,-0.08,326.7,120.7,8.75,-18.88,0.07,53.32,0.1392925806913916
1751025306.7527936,33.4306039,-111.9289312,3.1320999141693115,30.41,8.68,-0.08,19.5,120.7,8.76,-19.83,0.15,53.11,0.006677033120631427
1751025307.742704,33.4306121,-111.9289328,3.1991000648498535,30.38,8.68,-0.08,29.3,120.7,8.76,-19.59,0.14,53.06,0.010838109109906359
1751025308.7425065,33.4306206,-111.9289343,3.2460999961853028,30.36,8.69,-0.08,94.5,121.0,8.78,-19.71,0.14,53.12,0.039032154429973896
1751025309.743248,33.430627,-111.9289359,3.295100020980835,30.44,8.69,-0.08,129.0,121.0,8.77,-19.40,0.17,53.28,0.0538331325608838
1751025310.746078,33.4306287,-111.9289365,3.352099942779541,30.56,8.69,-0.08,201.3,121.0,8.75,-19.61,0.10,53.16,0.08475972235035117
1751025311.74302,33.4306299,-111.9289374,3.3761001106262207,30.56,8.69,-0.08,132.2,121.3,8.78,-19.29,0.13,53.09,0.055081646881292495
1751025312.7481127,33.4306312,-111.9289384,3.3771000381469727,30.54,8.68,-0.08,138.6,121.3,8.78,-19.06,0.04,53.09,0.057852001227548216
1751025313.7495677,33.4306323,-111.9289394,3.3861001010894776,30.55,8.69,-0.08,52.3,121.3,8.78,-18.76,0.11,53.31,0.020687072351753547
1751025314.7466273,33.4306336,-111.9289406,3.4010999675750733,30.50,8.69,-0.08,51.3,121.6,8.81,-18.68,0.11,53.31,0.02027651638221025
1751025315.7441247,33.4306349,-111.9289417,3.415099906539917,30.50,8.68,-0.08,112.3,121.6,8.81,-18.50,0.12,53.18,0.04658802444397373
1751025316.7435353,33.4306361,-111.928943,3.42910008392334,30.53,8.68,-0.08,127.5,121.6,8.80,-18.19,0.15,53.15,0.05309434647781582
1751025317.74818,33.4306371,-111.9289444,3.4461000438690186,30.53,8.70,-0.08,126.3,121.7,8.81,-17.91,0.17,53.38,0.05257869599709267
1751025318.7506745,33.4306383,-111.9289459,3.4580998893737793,30.55,8.68,-0.08,273.4,121.7,8.80,-17.71,0.14,53.40,0.11586534719514416
1751025319.745518,33.4306395,-111.9289474,3.4640999313354492,30.57,8.68,-0.08,255.7,121.7,8.80,-17.45,0.07,53.18,0.1081751630509519
1751025320.7434616,33.430641,-111.9289488,3.477099942779541,30.59,8.67,-0.08,254.4,121.7,8.80,-17.33,0.11,53.11,0.10757269894924287
1751025321.7472465,33.4306427,-111.9289502,3.478100108718872,30.60,8.68,-0.08,196.0,121.7,8.80,-17.27,0.09,53.23,0.08241749285283412
1751025322.749668,33.4306444,-111.9289516,3.480099963760376,30.59,8.68,-0.08,271.4,121.7,8.80,-17.37,0.11,53.29,0.11491207672280948
1751025323.7479644,33.4306465,-111.9289531,3.491099881744385,30.53,8.68,-0.08,277.6,121.7,8.81,-17.44,0.11,53.12,0.11772728750000962
1751025324.749991,33.4306489,-111.9289547,3.4960999961853028,30.53,8.69,-0.08,105.3,121.7,8.81,-17.37,0.15,53.03,0.043549771305888905
1751025325.7501163,33.4306514,-111.9289562,3.5021000381469727,30.52,8.68,-0.08,47.6,121.7,8.82,-17.50,0.10,53.08,0.01867092517254802
1751025326.7536547,33.4306538,-111.9289576,3.5130999561309815,30.52,8.68,-0.08,42.9,121.8,8.82,-17.52,0.15,53.24,0.016643785261928154
1751025327.7538319,33.4306563,-111.9289592,3.5221000190734864,30.52,8.68,-0.08,45.0,121.8,8.82,-17.52,0.14,53.20,0.017549221725825685
1751025328.7541928,33.4306588,-111.9289606,3.543099927520752,30.49,8.68,-0.08,143.4,121.8,8.82,-17.84,0.16,53.14,0.059971625331068076
1751025329.760284,33.4306614,-111.9289619,3.545100020980835,30.47,8.69,-0.08,145.7,121.8,8.82,-17.97,0.15,53.14,0.060983971133622326
1751025330.7494874,33.4306639,-111.9289635,3.539099979019165,30.48,8.69,-0.08,196.7,121.8,8.82,-18.18,0.16,53.40,0.08290959801445519
1751025331.754866,33.4306655,-111.928965,3.541100072479248,30.47,8.69,-0.08,105.5,121.8,8.82,-18.63,0.17,53.41,0.04368727507968909
1751025332.7443974,33.4306665,-111.9289664,3.549099969482422,30.51,8.69,-0.08,108.0,121.7,8.81,-19.07,0.13,53.23,0.04472883699410223
1751025333.7445695,33.4306673,-111.9289677,3.55410008392334,30.51,8.69,-0.08,96.9,121.7,8.81,-19.01,0.15,53.18,0.039950310374825625
1751025334.7450736,33.4306681,-111.9289691,3.55410008392334,30.48,8.69,-0.08,251.4,121.7,8.81,-19.01,0.17,53.42,0.10650376694351181
1751025335.7561498,33.4306693,-111.9289708,3.5600998874664307,30.48,8.68,-0.08,293.6,121.6,8.81,-18.91,0.12,53.44,0.12477683377961388
1751025336.7445006,33.4306704,-111.9289724,3.5651000019073487,30.52,8.69,-0.08,234.6,121.6,8.80,-18.83,0.18,53.20,0.09917090588961436
1751025337.7461438,33.430672,-111.9289739,3.5760999198913574,30.54,8.69,-0.08,60.1,121.6,8.81,-19.14,0.13,53.15,0.02405891637841992
1751025338.7436523,33.4306734,-111.9289755,3.5830998893737793,30.54,8.69,-0.08,106.4,121.6,8.80,-19.21,0.09,53.19,0.0440143739804462
1751025339.7470074,33.4306751,-111.928977,3.5881000038146973,30.53,8.69,-0.08,107.0,121.6,8.80,-19.23,0.11,53.30,0.044281127641103125
1751025340.7450771,33.4306767,-111.9289784,3.598099994277954,30.53,8.68,-0.08,101.9,121.6,8.81,-18.99,0.15,53.26,0.042086770280175136
1751025341.7436016,33.4306788,-111.92898,3.604100036239624,30.51,8.68,-0.08,8.2,121.6,8.81,-19.05,0.15,53.20,0.0020975844021545557
1751025342.7452679,33.4306808,-111.9289814,3.616099881744385,30.49,8.68,-0.08,7.8,121.6,8.81,-18.91,0.10,53.20,0.001947144890895503
1751025343.7821765,33.4306827,-111.928983,3.6231000896453858,30.47,8.69,-0.08,7.9,121.6,8.81,-18.84,0.10,53.41,0.00198614312886112
1751025345.7448235,33.4306851,-111.9289845,3.6241000171661377,30.51,8.69,-0.08,60.2,121.5,8.80,-19.18,0.11,53.17,0.024116862287322013
1751025346.7431433,33.4306856,-111.9289829,3.6341000076293946,30.53,8.68,-0.08,92.9,121.5,8.79,-19.23,0.05,53.12,0.03821208735132315
1751025347.744013,33.4306857,-111.9289827,3.6461000915527344,30.55,8.68,-0.08,96.0,121.4,8.79,-19.94,0.15,53.24,0.03953144632605346
1751025348.7470715,33.430685,-111.928983,3.6501000400543213,30.53,8.68,-0.08,40.8,121.4,8.79,-20.59,0.14,53.33,0.015735652317583806
1751025349.7650812,33.430684,-111.9289834,3.6471000190734864,30.57,8.68,-0.08,11.1,121.4,8.79,-20.86,0.07,53.25,0.0032209275786573236
1751025350.7515528,33.4306843,-111.9289803,3.652099895095825,30.53,8.68,-0.08,9.2,121.4,8.79,-20.52,0.11,53.19,0.0024799973676251853
1751025351.7493992,33.4306858,-111.928974,3.6671,30.54,8.62,-0.07,10.8,121.4,8.79,-19.99,0.17,53.19,0.003104849528711815
1751025352.7500787,33.430688,-111.9289665,3.67910008392334,30.61,8.68,-0.08,8.5,121.4,8.78,-20.17,0.12,53.39,0.002205610697215466
1751025353.7555745,33.4306909,-111.9289582,3.101100015258789,30.67,8.68,-0.08,13.6,121.5,8.77,-19.64,0.13,53.39,0.004211865285302724
1751025354.7525826,33.4306935,-111.9289496,2.3771000381469727,30.67,8.67,-0.08,25.5,121.5,8.77,-19.90,0.10,53.20,0.009156382001531817
1751025355.7734115,33.4306969,-111.9289405,1.9270999904632569,30.66,8.67,-0.08,63.0,121.5,8.77,-20.19,0.13,53.19,0.025249340205814815
1751025356.773355,33.4306995,-111.9289313,1.6551000352859497,30.65,8.67,-0.08,75.3,121.4,8.77,-19.75,0.12,53.36,0.030551796781231922
1751025357.7522197,33.4307029,-111.9289226,1.5060999866485596,30.66,8.67,-0.08,82.6,121.4,8.77,-20.37,0.17,53.40,0.03368642393522951
1751025358.7543275,33.4307063,-111.9289142,1.4980999704360962,30.66,8.67,-0.08,60.7,121.4,8.77,-20.76,0.10,53.20,0.024258555708427207
1751025359.7621758,33.4307091,-111.9289063,1.5130999561309815,30.66,8.67,-0.08,93.7,121.4,8.77,-21.33,0.14,53.13,0.0384577777017404
1751025360.7521806,33.4307115,-111.9288981,1.54810004196167,30.62,8.67,-0.08,89.3,121.4,8.77,-21.67,0.12,53.16,0.03659601059327827
1751025361.7650967,33.4307138,-111.9288902,2.4551001068115235,30.62,8.67,-0.08,119.5,121.4,8.77,-21.69,0.20,53.35,0.04956908759241328
1751025362.76669,33.4307159,-111.9288826,3.555100011444092,30.62,8.67,-0.08,86.5,121.4,8.77,-22.15,0.11,53.32,0.03539150319483156
1751025363.7558098,33.4307178,-111.9288754,3.475100087738037,30.62,8.67,-0.08,72.8,121.4,8.77,-21.59,0.11,53.23,0.02949326591549221
1751025364.7618182,33.4307201,-111.9288682,3.356099891281128,30.63,8.67,-0.08,27.9,121.4,8.77,-21.13,0.09,53.23,0.010182717219251146
1751025365.7634408,33.430723,-111.9288612,3.3090999599456787,30.62,8.67,-0.07,58.6,121.3,8.77,-20.90,0.12,53.41,0.023372990713560762
1751025366.762005,33.4307255,-111.9288545,3.28009991607666,30.61,8.67,-0.07,89.5,121.3,8.77,-20.75,0.12,53.41,0.036689300272366165
1751025367.7647393,33.4307275,-111.9288479,2.6450999256134033,30.63,8.67,-0.08,103.3,121.3,8.77,-20.72,0.13,53.22,0.042605458154437094
1751025368.7947075,33.4307291,-111.9288412,1.9030999418258667,30.61,8.67,-0.07,56.3,121.3,8.77,-20.58,0.13,53.19,0.022386018273154416
1751025370.7610652,33.4307321,-111.9288296,1.6571000095367432,30.65,8.67,-0.07,9.6,121.3,8.76,-19.75,0.16,53.38,0.002626351808084911
1751025371.763718,33.4307338,-111.9288239,1.7371000524520874,30.65,8.67,-0.07,7.3,121.3,8.76,-19.45,0.12,53.38,0.0017506015690211718
1751025372.774105,33.4307357,-111.9288185,1.983099984741211,30.61,8.67,-0.07,4.6,121.3,8.77,-19.20,0.13,53.30,0.0007861455886487845
1751025373.7807832,33.4307378,-111.9288134,2.732100057220459,30.62,8.67,-0.07,11.3,121.3,8.77,-19.00,0.16,53.30,0.003295816221397789
1751025374.7913594,33.4307396,-111.9288083,2.1530999418258667,30.63,8.67,-0.07,20.9,121.3,8.76,-19.07,0.10,53.45,0.007227317067361019
1751025375.7723448,33.4307407,-111.9288038,1.8101000066757202,30.60,8.67,-0.08,22.2,121.2,8.77,-19.34,0.06,53.45,0.007777950925609124
1751025376.7732654,33.4307417,-111.9287996,1.5540999647140503,30.61,8.67,-0.07,14.6,121.2,8.77,-19.26,0.06,53.30,0.004624185391528805
1751025377.77062,33.4307427,-111.9287954,1.767100023841858,30.63,8.68,-0.07,7.0,121.2,8.76,-19.34,0.12,53.25,0.0016403397140393049
1751025378.7716146,33.4307436,-111.9287913,2.0440999742507935,30.63,8.69,-0.07,95.5,121.2,8.76,-19.57,0.14,53.26,0.039254242609850575
1751025379.7739725,33.430745,-111.9287875,1.9270999904632569,30.63,8.68,-0.07,114.0,121.2,8.76,-20.12,0.14,53.39,0.04719932684967138
1751025380.7976103,33.4307465,-111.9287837,1.9340999599456787,30.65,8.68,-0.07,112.5,121.2,8.75,-19.45,0.16,53.39,0.04653733650745076
1751025381.7701206,33.4307479,-111.9287804,1.885100054359436,30.61,8.68,-0.08,26.0,121.1,8.76,-19.54,0.12,53.39,0.009380599921665228
1751025382.7765555,33.4307492,-111.9287773,1.8480999942779541,30.60,8.68,-0.07,22.2,121.1,8.76,-19.67,0.11,53.39,0.007777951714377109
1751025383.7702801,33.4307503,-111.9287744,1.9040999885559082,30.61,8.68,-0.08,22.3,121.1,8.76,-19.71,0.17,53.60,0.0078182016454637
1751025384.7705746,33.4307513,-111.9287714,2.001099991416931,30.61,8.68,-0.07,26.3,121.1,8.76,-20.19,0.10,53.63,0.009507795165849911
1751025385.7810655,33.4307521,-111.9287686,2.067099976158142,30.64,8.68,-0.07,12.4,121.1,8.75,-20.02,0.10,53.42,0.0037322358861611176
1751025386.7936425,33.4307529,-111.9287659,2.5070999141693115,30.63,8.68,-0.07,11.4,121.1,8.75,-19.86,0.13,53.31,0.0033345882227899673
1751025387.7927048,33.4307537,-111.9287635,2.9561000343322754,30.61,8.69,-0.07,236.2,121.1,8.75,-19.46,0.13,53.31,0.0996883666215504
1751025388.7811358,33.4307541,-111.9287613,2.868099975204468,30.60,8.68,-0.07,263.9,121.1,8.75,-19.60,0.09,53.38,0.11165134565572464
1751025389.779913,33.4307545,-111.9287591,2.8160999294281006,30.60,8.70,-0.07,275.0,121.1,8.75,-19.04,0.22,53.31,0.1164452972478759
